Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
c48b9753-b40c-4b47-b7bd-8012807b1d21,2009-09-25,,999-81-5263,,,,Billye739,Venita81,Tremblay80,,,,white,nonhispanic,F,Santa Paula  California  US,651 Murazik Bypass Apt 98,San Jose,California,Santa Clara County,6085,95117,37.29080452170217,-121.8532084422854,56942.45,19325.98,398585
5fa558c0-9ce0-7090-6bdf-6baac39958ce,1919-02-19,,999-15-6860,S99945350,X67454967X,Mrs.,Marnie892,,Hilpert278,,Franecki195,M,white,nonhispanic,F,Carlsbad  California  US,701 Watsica Branch,Lancaster,California,Los Angeles County,6037,93535,34.732723658535036,-118.31964942419961,27250.35,1605090.49,11123
3f17104b-9e71-9b54-a839-cb6082c90baa,2017-05-27,,999-80-7158,,,,José Luis472,Ramiro608,Mejía318,,,,white,hispanic,M,Wesley  Saint Andrew Parish  DM,296 Schultz Trace Apt 28,San Diego,California,San Diego County,6073,92110,32.814254639537026,-117.0121785898025,24219.93,2882.75,136215
354ec06c-de9d-bd30-d66a-003dddc1ccb8,1949-08-25,2005-07-12,999-44-7591,S99910836,X15995968X,Mr.,Rocco842,Dario75,Hilll811,,,M,white,nonhispanic,M,Bellflower  California  US,372 Dooley Station Suite 58,Desert Hot Springs,California,Riverside County,6065,92240,33.94915214957188,-116.69882443796611,164012.99,839970.72,23467
90924dc2-d870-0e14-927c-c86db46293ec,1987-01-07,,999-73-1878,S99946533,X49711743X,Mr.,Leandro563,Benny518,Waters156,,,M,white,nonhispanic,M,Cypress  California  US,995 Murray Flat Unit 5,Orange Cove,California,Fresno County,6019,93646,36.69298532000531,-119.31304576381541,7193.44,137941.16,22938
2b283224-3047-1486-e2fa-f7044e5ab67e,1962-02-11,,999-18-2672,S99984051,X30728210X,Mr.,Lemuel304,,Swaniawski813,,,M,white,nonhispanic,M,Santa Ana  California  US,416 Thompson Track Apt 50,San Diego,California,San Diego County,6073,92147,32.72756698106024,-117.04140097346941,518221.06,757666.05,107301
6dee99b7-b3ee-6d4e-1bea-adac5ae6626d,1934-06-23,2017-05-15,999-52-9410,S99966452,X58389865X,Mrs.,Kit446,,Mraz590,,Schaefer657,M,other,hispanic,F,Fountain Valley  California  US,350 Batz Spur Apt 70,Port Hueneme,California,Ventura County,6111,93043,34.14271433721767,-119.11619062100915,988100.48,624301.80,104935
eb625b63-88fa-786c-93aa-7263d3247774,1989-07-17,2021-05-05,999-56-2429,S99921325,X86106481X,Mr.,José Luis472,Hernán834,Carrero892,,,M,white,hispanic,M,Puebla  Puebla  MX,636 Bernier Mews Suite 29,Oxnard,California,Ventura County,6111,93030,34.24444062726139,-119.1336272088859,11288.13,583842.39,22793
4f067e02-3079-9044-3d62-68100f53939c,1946-04-12,,999-26-3858,S99975382,X24305429X,Mrs.,Isabel214,,Montoya249,,Montez99,M,black,hispanic,F,Wesley  Saint Andrew Parish  DM,300 Cummerata Throughway Apt 7,Victorville,California,San Bernardino County,6071,92395,34.74364692944985,-117.67555439919623,1286762.88,691867.15,93556
3a245cb0-77c7-1e23-7d0a-3dadd56c574b,1963-09-02,,999-75-6686,S99923386,X34029525X,Mr.,Victor265,,Jast432,,,W,black,nonhispanic,M,Jurupa Valley  California  US,965 Price Mall,Alhambra,California,Los Angeles County,6037,91801,34.15376489931937,-118.11813195901358,199140.15,673619.05,28079
121245d3-a0c6-3806-1570-9866f53424e9,1961-10-29,,999-33-9096,S99991366,X32971669X,Mr.,Jules135,Edwardo860,Terry864,,,D,white,nonhispanic,M,Galt  California  US,612 Cassin Route,Avocado Heights,California,Los Angeles County,,00000,33.99691356309454,-117.99200245956489,189752.50,104584.74,171860
26019caf-a74c-ccdc-e150-e8ff6ec86f3a,1974-03-21,,999-65-1794,S99964821,X32644340X,Mrs.,Saturnina961,Cathy455,Williamson769,,Moore224,D,white,nonhispanic,F,Santa Cruz  California  US,754 Hyatt Walk Apt 8,Los Angeles,California,Los Angeles County,6037,90013,34.121614892818506,-118.39454865819461,17622.79,1676957.73,2678
0303c05a-5465-c2c7-22dd-b12df74ef629,1984-03-16,,999-56-3341,S99956676,X31097163X,Mrs.,Meredith572,Ermelinda113,Ebert178,,Ruecker817,M,white,nonhispanic,F,East Whittier  California  US,1088 Cremin Fork Unit 2,Linden,California,San Joaquin County,6077,95236,37.99239671880121,-120.99906076824017,476210.40,1114760.84,109984
11d6d004-5107-6a5c-a340-728939ca8e79,1987-12-03,,999-95-5350,S99994380,X83109931X,Mrs.,Mariana775,Cecilia788,Solorzano931,,Soliz209,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,862 Gislason Neck Apt 31,Norwalk,California,Los Angeles County,6037,90703,33.87268486258953,-118.06592115234226,388886.68,1941631.99,132114
b70e8196-505f-2eff-21fa-73afaddf5120,1970-04-11,2023-11-11,999-93-8706,S99941931,X52249131X,Mrs.,Solange45,Marina546,Ferry570,,Breitenberg711,M,asian,nonhispanic,F,Los Angeles  California  US,676 Marquardt Union,Santa Clara,California,Santa Clara County,6085,95110,37.31510090721495,-121.98271248938404,686856.75,506600.14,83373
ca6a23ee-a918-66b5-175d-baec5aba23f1,1973-08-22,,999-84-8953,S99916404,X89868040X,Mrs.,Ruthanne627,Kassie598,Goyette777,,Hills818,M,white,nonhispanic,F,Modesto  California  US,731 Huels Center Suite 12,San Jose,California,Santa Clara County,6085,95128,37.454331062563035,-122.00622173482563,396782.19,824764.69,33222
6c50424b-4fbd-6b16-80c0-6663cf18ce97,2008-05-01,,999-85-4279,S99930206,,,Mary779,Brant303,Kessler503,,,,other,nonhispanic,M,Oceanside  California  US,1075 Huel Viaduct,Oceanside,California,San Diego County,6073,92008,33.11436387550082,-117.3078163619164,3200.00,75323.78,5649
a5e35c0d-7843-3a73-7e09-639fbd509ec2,1989-07-17,,999-94-2444,S99990934,X78062176X,Mr.,Benito209,Ramiro608,Cadena322,,,M,white,hispanic,M,Juarez  Chihuahua  MX,194 Schumm Parade Apt 9,Oxnard,California,Ventura County,6111,93033,33.965902214478064,-119.38095959264336,22061.60,972127.12,22793
389b8516-6021-9be5-034b-e6c7991a4582,2011-01-30,,999-77-1253,,,,Mercedes82,María Cristina383,Matías497,,,,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,952 Balistreri Lodge,Salton City,California,Imperial County,6025,92275,33.30590425917867,-115.85855111902124,40639.89,6516.96,63431
e233be19-af79-8648-4bff-67df87dff74a,1997-07-12,,999-86-7651,S99978194,X54428511X,Ms.,Ivana95,Laticia649,Littel644,,,,white,nonhispanic,F,East San Gabriel  California  US,1004 Thiel Corner,Victorville,California,San Bernardino County,6071,92301,34.53308720141404,-117.31907880055381,33217.33,202125.85,39135
5ad9f80a-4574-acaf-ec7e-a82651493c5a,1961-05-11,,999-29-1770,S99947126,X41112452X,Mr.,Vicente970,Lucas404,Hurtado459,,,W,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,117 Labadie Lane Suite 12,Los Angeles,California,Los Angeles County,6037,90232,33.91798795688238,-118.22990204088374,299959.81,746770.80,121921
f6ad4a5a-36cd-fc62-9188-b5e2eac717cb,1943-09-20,,999-34-7382,S99984171,X72666917X,Mr.,Pedro316,,Alvarez441,,,M,asian,hispanic,M,Puebla  Puebla  MX,1028 McDermott Approach,Garden Grove,California,Orange County,6059,92845,33.79200719671663,-117.84952476829748,82031.28,3306332.40,22422
3ddd71c8-83e0-c783-f26d-d838d2beab65,1958-12-24,2014-04-18,999-29-6399,S99979619,X15876141X,Mr.,Micah422,,Predovic534,,,M,white,nonhispanic,M,Jurupa Valley  California  US,349 Bailey Trail,Modesto,California,Stanislaus County,6099,95357,37.65442255190462,-120.88069265225593,108189.94,207394.08,34378
c5a491aa-26cb-cf3e-0c65-20ebc8e0cfff,1934-06-23,2006-08-04,999-86-4973,S99993786,X57665939X,Ms.,Anitra287,,Huel628,,,S,other,hispanic,F,Glendale  California  US,466 Ernser Center,Port Hueneme,California,Ventura County,6111,93043,34.12467278043763,-119.2134568065434,903252.00,154274.83,104935
2df6d290-91eb-d801-daaa-4ea1c995e37e,2008-05-11,,999-16-1702,S99984988,,,Parker433,Erich201,VonRueden376,,,,white,nonhispanic,M,Alum Rock  California  US,375 Farrell Station Apt 62,Dublin,California,Alameda County,6001,94568,37.73311230229804,-121.7170630978737,2400.00,65392.10,36502
c6d2e514-6578-553e-8c6f-3c315c232ae5,1962-03-24,,999-89-5514,S99929687,X85194909X,Mrs.,Silvia880,Andrea7,Olivares593,,Tijerina14,M,asian,hispanic,F,Ponce  Puerto Rico  PR,892 Jacobson Union,Los Angeles,California,Los Angeles County,6037,91344,34.255786237188666,-118.40297349510409,30621.37,1522965.12,11861
0eacdb81-1a02-1704-aec9-b49840109d38,1952-08-22,,999-19-8434,S99980716,X84008046X,Mrs.,Evia329,,Christiansen251,,Carroll471,M,white,nonhispanic,F,Stockton  California  US,886 Rohan Spur Unit 24,Martinez,California,Contra Costa County,6013,94553,38.01128501245779,-122.12619792270561,1607931.12,1132103.94,40799
dd7b82c0-817d-8285-9b5b-d997c6b13fe3,1941-09-22,2001-08-20,999-79-1675,S99928560,X50948277X,Mrs.,Andrea7,Lorena247,Mireles421,,Guajardo157,M,white,hispanic,F,Port-au-Prince  Haiti  HT,872 Botsford Track,Lancaster,California,Los Angeles County,6037,93551,34.78639098574084,-118.41487709549797,53216.03,2010120.84,21960
a22725f8-01d3-0784-1196-7c4223d4ad45,2020-10-30,,999-43-4851,,,,Robin66,Cole117,Heidenreich818,,,,white,hispanic,M,Napa  California  US,442 O'Keefe Skyway,Midway City,California,Orange County,6059,92655,33.79411197981812,-118.00528357391062,900.00,19972.03,10220
f9de2f2f-2f18-08f4-fc45-a97645b5a1ff,1947-06-24,,999-15-1565,S99980523,X72571019X,Mr.,Ricardo560,Patricio639,Badillo851,,,S,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,874 Fadel Vista Suite 95,Temelec,California,Sonoma County,,00000,38.266742524452916,-122.48286585544975,328450.62,190606.59,67339
74a3371b-8878-c6d5-32ea-3e5e07b60fda,1984-08-11,,999-63-7511,S99925748,X71913850X,Ms.,Rosalia943,Elvira561,Lerma517,,,S,white,hispanic,F,Gaudalajara  Jalisco  MX,539 Legros Pathway Suite 79,Huntington Beach,California,Orange County,6059,90740,33.699423646640135,-117.95118781113993,241446.74,1455896.29,44349
62463c55-7a1c-a273-2b30-11b258e99440,1970-04-11,,999-18-1843,S99936248,X12299613X,Mrs.,Saundra460,Edie35,Schultz619,,Wisoky380,M,asian,nonhispanic,F,Santa Monica  California  US,232 Langosh Terrace,Santa Clara,California,Santa Clara County,6085,95110,37.34090466257702,-121.97568216559259,331436.90,54302.09,83373
f66bf42d-3646-63d8-728b-5bcb262517bc,1965-05-27,,999-17-5695,S99988727,X47487927X,Mr.,Samuel331,,Guerrero997,,,S,white,hispanic,M,Bayamon  Puerto Rico  PR,470 Prohaska Park Suite 83,Glendale,California,Los Angeles County,6037,91207,34.164865639288394,-118.26902909840238,181678.66,27246.10,51010
42cf62bc-f52a-fe2e-83f1-2c6923a77554,1993-04-06,,999-58-6815,S99915585,X82621294X,Mrs.,Eva64,Dolores502,Prado282,,Arias66,M,asian,hispanic,F,Guatemala City  Guatemala  GT,165 Crist Union Apt 15,Santa Ana,California,Orange County,6059,92706,33.71312770940922,-117.88890041321606,558371.37,90364.03,90838
3337c737-a709-58ff-a8dc-9be7109c48ac,1964-05-15,,999-66-7287,S99926014,X81381906X,Mr.,Ted955,Wendell199,Connelly992,,,M,white,nonhispanic,M,Los Angeles  California  US,419 Rath Mill Unit 86,Eastvale,California,Riverside County,6065,91752,33.921880630531774,-117.56666655907078,678586.09,504571.02,117797
8dcbe5d5-9cda-b422-09dd-07666fc7baa0,1949-08-25,,999-57-6767,S99981551,X45477849X,Mr.,Jan231,Donte636,Gusikowski974,,,M,white,nonhispanic,M,Napa  California  US,319 Cartwright Pathway Apt 31,Desert Hot Springs,California,Riverside County,6065,92240,33.84054472286699,-116.29120820118099,61926.94,527171.96,23467
dec7c1d1-b0b8-be1c-fda2-97765f60dc23,2021-08-08,,999-62-6892,,,,Ramiro608,Sebastian508,Lebsack687,,,,white,nonhispanic,M,El Monte  California  US,775 Walker Crossroad,Fresno,California,Fresno County,6019,93701,36.772273878332264,-119.80688703904177,12430.05,2643.64,71581
68ce6e7f-1a82-e256-89b9-41f21c604e7b,1975-02-02,,999-13-8445,S99948030,X88521271X,Mrs.,Beverley336,Angelyn934,Skiles927,,Huels583,M,asian,nonhispanic,F,San Diego  California  US,798 Mante Street,Los Angeles,California,Los Angeles County,6037,90293,34.21034640565601,-118.56981845186141,1357731.19,641389.18,59027
94019eba-43e5-f846-6777-4fd5a98ec79e,2019-05-03,,999-92-2901,,,,Hobert364,,Schuppe920,,,,native,nonhispanic,M,Simi Valley  California  US,632 Batz Esplanade Unit 10,Merced,California,Merced County,6047,95341,37.26633482415634,-120.59507221520028,12478.37,16142.51,80894
5e0fa25c-355d-eba6-5ba5-a498e7626b1d,2018-01-20,,999-81-3646,,,,Waylon572,Rodger755,Harris789,,,,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,782 Herzog Crossing Apt 76,North Auburn,California,Placer County,,00000,38.95210833397203,-121.11046272455965,1459.78,22853.71,24201
70ea2908-b9b4-f4bb-beef-c65d58d8462b,2019-11-23,,999-33-6553,,,,Maurice742,Dewayne363,Barrows492,,,,white,nonhispanic,M,Alameda  California  US,380 Hilll View Unit 54,San Jose,California,Santa Clara County,6085,95122,37.20656853731484,-121.69193204677323,14720.27,29721.13,137121
3c8e115f-0fa9-0f0f-1756-9bfdea47e64b,1991-06-27,,999-40-8670,S99985162,X53473907X,Mr.,Ezra452,Owen89,Heidenreich818,,,M,white,nonhispanic,M,Santa Maria  California  US,715 Wisoky Junction Suite 4,Santa Clarita,California,Los Angeles County,6037,91354,34.38471150291246,-118.4640659995572,81473.94,80232.09,75783
4e9537c0-a909-3910-985d-461708b27928,2017-03-19,,999-34-7052,,,,Brandi2,,Schumm995,,,,other,hispanic,F,Redlands  California  US,903 Marquardt Rapid Unit 70,Long Beach,California,Los Angeles County,6037,90815,33.86003482767403,-118.12743270266873,2800.00,49415.72,42364
444b3abe-c2c3-b0a6-9c5e-a40c569d3300,1958-12-24,,999-81-6352,S99993130,X79687090X,Mr.,Byron202,Trevor374,Shanahan202,,,M,white,nonhispanic,M,San Diego  California  US,195 Schinner Fork,Modesto,California,Stanislaus County,6099,95355,37.60310444616529,-120.94256829776899,140242.44,206077.02,34378
5b5ca29e-7af1-9a09-970b-fd9415ff0dba,2013-03-25,,999-72-1655,,,,Blanca837,Norma469,Garica503,,,,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,196 Maggio Approach,Oceanside,California,San Diego County,6073,92054,33.30228914772297,-117.38274556578988,1800.00,85624.50,41042
f68b1a6e-aa5f-4e9f-3fc7-9acf677daec8,2008-02-17,,999-20-9092,S99966930,,,Emil691,Wilford267,Schulist381,,,,white,nonhispanic,M,Phelan  California  US,546 Dare Highlands Suite 66,Lompoc,California,Santa Barbara County,6083,93436,34.61316735621292,-120.31805511082972,3806.97,91996.90,31731
afc05825-7553-a616-058b-daa2ebb34054,2011-12-01,,999-40-2246,,,,Keith571,,Kunze215,,,,white,nonhispanic,M,Modesto  California  US,193 Auer View,Adelanto,California,San Bernardino County,6071,92301,34.67480220548465,-117.6173766478564,29116.25,42009.88,86950
ec6afd1b-0c5f-2878-1a86-9e308252b30b,1942-05-07,2013-06-23,999-56-3860,S99993163,X76444871X,Mr.,Gail741,,Bahringer146,,,W,hawaiian,nonhispanic,M,Pleasant Hill  California  US,907 Mueller Gateway Apt 42,Chula Vista,California,San Diego County,6073,91915,32.60015790511142,-117.07095314557999,658217.56,162232.76,92796
5395d2eb-cd9b-5ea0-9276-916aca83ce48,1981-01-02,,999-77-1088,S99978552,X65413998X,Mr.,Nelson403,Vince741,Herman763,,,M,white,nonhispanic,M,Kentfield  California  US,902 Wilkinson Burg Suite 41,Quincy,California,Plumas County,6063,95971,39.96322221840698,-120.84785294253253,235424.78,0.00,81088
330c8f73-b209-7725-f752-5514540a61da,1998-09-02,,999-55-6335,S99977200,X49967183X,Ms.,Ja391,Noreen211,Grady603,,,,white,hispanic,F,Apple Valley  California  US,413 Kshlerin Arcade,Pomona,California,Los Angeles County,6037,91765,34.126211550865364,-117.78153217961682,7728.55,194937.79,12279
a08803cf-a0f2-dcda-5dce-bf718d0b6927,1986-05-06,,999-96-9159,S99935523,X38471810X,Mr.,Derek111,Moises22,Skiles927,,,M,asian,nonhispanic,M,Santa Ana  California  US,658 Tromp Trace,La Mirada,California,Los Angeles County,6037,90604,33.977116685769744,-117.98622002138525,123130.92,7690.39,49427
3f72026b-66a5-6dce-b2d2-72f9cad564b4,1980-12-03,,999-79-7689,S99992465,X13903371X,Mrs.,Eloisa55,Micaela928,Quezada963,,Burgos636,M,white,hispanic,F,San Jose  San Jose  CR,598 Zemlak Boulevard Apt 24,Manteca,California,San Joaquin County,6077,95330,37.739472164226356,-121.20779736332395,424114.44,802683.15,364
a57bee94-e730-b510-59c9-a377414b4f02,1957-08-01,,999-59-9312,S99952775,X28413455X,Mrs.,Kenna183,Liberty95,Armstrong51,,Tremblay80,M,white,nonhispanic,F,Huntington Park  California  US,547 Hansen Gardens,Huntington Beach,California,Orange County,6059,92646,33.70569277155737,-118.0179291114912,291778.54,2389664.48,189933
b845789d-a1f9-7d97-dfae-0554184b9a7d,1953-01-07,1998-07-01,999-83-1163,S99925522,X30810228X,Mr.,Earle679,,Lakin515,,,M,asian,hispanic,M,McSwain  California  US,417 Franecki Extension Apt 13,San Buenaventura (Ventura),California,Ventura County,6111,93060,34.318331692318196,-119.21426600247148,143774.59,884965.91,515489
d67004dc-139e-9822-85d8-32399f83fdfb,2009-08-27,,999-22-2121,,,,Del587,Cedric746,Brown30,,,,white,nonhispanic,M,Mission Viejo  California  US,386 Kilback Heights,Santa Ana,California,Orange County,6059,92868,33.72480931185242,-117.88408062653123,59391.04,258.55,96146
7622724f-c1cc-cb56-4d51-e6f954d016d9,1968-05-21,,999-65-7343,S99983699,X85620062X,Mr.,Jerónimo599,,Madera340,,,M,white,hispanic,M,Kingston  Kingston  JM,165 Kutch Forge,Soledad,California,Monterey County,6053,93960,36.42068052865634,-121.37492209645168,286630.23,0.00,72761
f6aae6ae-c382-593c-1330-6d6598282031,1998-06-24,,999-56-1370,S99925089,X75633034X,Mr.,Brock407,Bret7,Dickinson688,,,,black,nonhispanic,M,Pleasanton  California  US,370 Auer Knoll,Lancaster,California,Los Angeles County,6037,93534,34.647646010105404,-118.26909783378946,148406.16,119379.44,966793
fc0acba6-c366-0ce1-0667-3099406f1f73,2016-12-05,,999-84-5089,,,,Silvia880,Ana María762,Villaseñor332,,,,asian,hispanic,F,Juarez  Chihuahua  MX,705 Gottlieb Lodge Apt 9,Los Angeles,California,Los Angeles County,6037,90732,34.114330952129464,-118.55039486005991,20947.48,2984.74,78474
ce88c3ee-50ac-c2c8-2bba-4daf55259c6e,1980-08-19,,999-60-1987,S99955313,X17180480X,Mr.,Evan94,Cristopher265,Witting912,,,S,hawaiian,hispanic,M,San Diego  California  US,665 Lubowitz Wall,Redding,California,Shasta County,6089,96002,40.565598462415124,-122.29917005016344,97495.69,117282.14,26475
b3d82620-8a3c-719d-1be8-6623642612ba,1963-05-27,,999-33-2601,S99997224,X38005543X,Mrs.,Yang129,Leena55,Smitham825,,O'Keefe54,M,white,nonhispanic,F,Oakland  California  US,522 Prohaska Mall,Orcutt,California,Santa Barbara County,6083,93455,34.838959565336125,-120.41010967746085,389432.66,1642694.31,33492
c16b9aea-2b5f-3866-22a1-01dea645c9e1,1991-09-10,,999-77-3776,S99969212,X25784652X,Mr.,Ali918,,Klocko335,,,M,white,nonhispanic,M,Athens  Athens Prefecture  GR,400 O'Hara Park Apt 11,Compton,California,Los Angeles County,6037,90220,33.95163558519995,-118.2452173329602,105661.01,0.00,91216
37c37954-2a0c-ee3e-0499-4729f3583329,1964-11-05,,999-90-5676,S99956946,X74314579X,Mrs.,Ella812,,Koch169,,Nolan344,M,white,hispanic,F,San Jose  California  US,1001 Heathcote Glen,Los Angeles,California,Los Angeles County,6037,90029,34.2022103238834,-118.61221733204248,25092.88,1708264.99,10699
82a16ce6-b158-b0a8-d546-8c211ae4345f,1934-06-23,,999-89-8145,S99931299,X19731933X,Mrs.,Miranda712,Arnetta705,Heller342,,Goyette777,M,other,hispanic,F,Palmdale  California  US,667 Reynolds Skyway,Port Hueneme,California,Ventura County,6111,93043,34.13281517415281,-119.16214181551956,619552.08,403231.43,104935
7771b5d4-4e29-61a3-125c-fe681e6e78f9,2008-06-24,,999-60-9745,S99970897,,,Pasquale620,Blaine377,Murazik203,,,,black,hispanic,M,Los Angeles  California  US,718 Miller Drive,Long Beach,California,Los Angeles County,6037,90815,33.76806910465323,-118.19032127863085,45652.29,26807.30,50327
d141033b-f16a-37ea-165d-66bc0869ae74,1989-04-27,,999-23-9857,S99996422,X36861249X,Mr.,Ramiro608,Ramón841,Rojas511,,,M,black,hispanic,M,Carolina  Puerto Rico  PR,410 Thompson Parade,Pico Rivera,California,Los Angeles County,6037,90601,34.04186681974185,-118.14096081483798,168384.70,822297.12,130841
912a7de2-c733-8c45-6ed3-bd947a0db4c8,2020-12-13,,999-69-2324,,,,Alejandra902,Lourdes258,Esquivel546,,,,white,hispanic,F,Portsmouth  Saint John Parish  DM,356 Douglas Viaduct,Santa Maria,California,Santa Barbara County,6083,93454,34.85557004044468,-120.39918011917412,600.00,8620.24,32245
b7e27bc5-4978-3de3-0306-827f41a37ca4,2016-08-09,,999-51-1789,,,,Herschel574,Steven797,Hand679,,,,white,nonhispanic,M,Turin  Piedmont  IT,228 Turcotte Park Apt 39,Palm Desert,California,Riverside County,6065,92211,33.724894579869975,-116.3476906545438,17117.69,0.00,66824
3e8e1390-f955-a954-4f58-999c63000e88,1941-09-22,2019-10-19,999-84-9591,S99973402,X86219606X,Mrs.,Guillermina633,,Benavides239,,Urías338,M,white,hispanic,F,San Salvador  El Salvador  SV,776 McGlynn Forge Suite 20,Lancaster,California,Los Angeles County,6037,93535,34.64111797564167,-118.20353176025225,17710.33,1188242.35,21960
48121479-7d0c-9af7-f8cc-ef62ea03d56d,1994-11-19,,999-88-7903,S99957244,X23421164X,Mrs.,Susana117,,Pabón228,,Franco581,M,asian,hispanic,F,Salisbury  Saint Joseph Parish  DM,243 Powlowski Run Suite 92,Escondido,California,San Diego County,6073,92069,33.13991969119704,-116.97242604399986,143363.65,387310.68,166897
e2433c57-a6d6-f14d-cd70-aedaac9abc58,1989-04-21,,999-34-4908,S99983521,X74759303X,Mrs.,Marta91,,Marquardt819,,Legros616,M,white,nonhispanic,F,Stockton  California  US,534 Muller Mission,East Los Angeles,California,Los Angeles County,6037,90022,34.017450645333945,-118.2012724358768,20426.44,1654791.26,16280
97fa35c8-1752-eb3e-875d-bcbd7cb0e469,1975-08-06,,999-81-2265,S99956200,X14855754X,Mr.,Fredrick998,,Rutherford999,,,W,asian,nonhispanic,M,Chico  California  US,953 Wuckert Throughway Unit 78,San Jose,California,Santa Clara County,6085,95121,37.2955866338391,-121.88487564663914,108062.48,941568.51,139484
6ac86759-750c-0a37-ff83-8f5e0420b3de,1971-02-06,,999-72-2296,S99999327,X64822528X,Mrs.,Rolanda823,Nelia669,Little434,,McLaughlin530,M,white,hispanic,F,Corona  California  US,520 Rice Rue,Maywood,California,Los Angeles County,6037,90270,33.997344147261146,-118.16660040757577,338558.24,1864028.78,28326
e97e6df8-f3f5-05b9-05c3-47fb6158bf0c,1999-07-01,,999-41-6331,S99928347,X60552035X,Ms.,Bonny428,,Jacobs452,,,,white,hispanic,F,Los Angeles  California  US,950 Harris Flat Apt 80,Diamond Bar,California,Los Angeles County,6037,91768,34.061096250739986,-117.83562822518773,100265.43,515157.85,855065
ead2f496-2df0-2bc0-c446-9110f0453c02,1954-09-18,,999-88-4707,S99976919,X24611115X,Mr.,Keenan632,Emanuel231,Eichmann909,,,D,black,hispanic,M,San Diego  California  US,980 Hermiston Crossing Apt 29,Temelec,California,Sonoma County,,00000,38.2582966520818,-122.45538468533853,547044.14,97371.39,51932
c3387cb1-382a-d643-25ec-3073636fb586,1977-03-11,,999-85-7737,S99948419,X52225035X,Mr.,Maynard46,Santo387,Leannon79,,,M,black,nonhispanic,M,Prunedale  California  US,803 Gislason Drive Apt 9,Santa Ana,California,Orange County,6059,92606,33.65859639765055,-117.79470212717361,103543.36,44168.45,86917
81479067-2a5a-a114-5d66-9a57cfc8a60d,1942-05-07,2018-11-09,999-21-7485,S99943326,X15632453X,Mr.,Micheal721,Marion502,Ratke343,,,M,hawaiian,nonhispanic,M,Martinez  California  US,958 Schowalter Heights Apt 10,Chula Vista,California,San Diego County,6073,91913,32.67990229302435,-117.04684568919753,347038.93,132896.07,92796
8bdb8dfc-4ddf-7215-0343-f39815a39b65,1978-12-18,,999-45-9414,S99965791,X50900826X,Mrs.,Daniell603,Lien262,Stroman228,,Walter473,M,white,nonhispanic,F,Fairfield  California  US,398 Rogahn Walk Unit 14,Fremont,California,Alameda County,6001,94555,37.54953541386483,-121.93501400272798,695140.18,1162556.81,88384
ac07fa44-4724-15c1-3a51-f9e8810392b4,1953-05-14,,999-80-1861,S99950567,X61864468X,Mr.,Cristopher265,Renaldo199,Walter473,,,M,white,nonhispanic,M,Apple Valley  California  US,845 Witting Alley Apt 24,Folsom,California,Sacramento County,6067,95630,38.61240892880035,-121.25934985208362,271440.12,570914.80,74734
734420c1-7af1-047b-52fe-18b4db545725,2009-08-27,,999-24-6707,,,,José Luis472,Ricardo560,Villaseñor332,,,,asian,hispanic,M,Salisbury  Saint Joseph Parish  DM,971 Thompson Parade,Los Angeles,California,Los Angeles County,6037,90732,34.10392593178384,-118.20243721993239,3100.00,80422.16,9340
177f7879-abb1-abc8-1b92-5b3c3cb24da8,1971-09-05,,999-42-9839,S99913070,X2045155X,Mr.,Scotty190,Ismael683,Stroman228,,,D,white,nonhispanic,M,San Jose  California  US,479 Gorczany Neck,Woodland,California,Yolo County,6113,95695,38.62674396325863,-121.72469385463152,384710.24,181484.33,49116
90d4e7f2-aa26-db2f-d5fd-dcd33721782c,1991-02-06,,999-47-9889,S99976197,X54781411X,Mr.,Jorge203,Bernardo699,Valles311,,,S,white,hispanic,M,Guatemala City  Guatemala  GT,819 Padberg Row Apt 71,Upland,California,San Bernardino County,6071,91701,34.07281933609182,-117.6229114131683,141176.75,22530.45,70851
3e5bfc73-33e6-5548-ed7f-9ed42e715de8,1951-02-11,,999-13-1363,S99926647,X33448767X,Ms.,Shera199,Mariella503,Rath779,,,S,white,nonhispanic,F,Los Angeles  California  US,594 Larkin Mill Suite 17,Visalia,California,Tulare County,6107,93291,36.34044044297511,-119.20804733698077,1724983.66,397906.48,108310
22fb55ed-29d4-9126-4e4f-9ca24df613b2,1973-02-24,,999-82-4263,S99941219,X68653789X,Mrs.,Catharine355,Marisha663,Hartmann983,,Jenkins714,M,white,nonhispanic,F,Temecula  California  US,481 Bradtke Bridge Unit 77,Paramount,California,Los Angeles County,6037,90723,33.93253450415156,-118.15445124370014,29252.24,1340127.24,2028
